score,n_neigbors,scaler_type,selector_name,percentile_value,reductor_type,n_features_reduction
0.3706666666666667,10,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,13,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,14,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,14,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,15,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,15,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,16,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,17,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,18,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,37,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,37,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,38,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,38,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,14,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,14,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,14,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,15,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,15,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,15,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,21,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,22,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,30,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,31,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,35,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,36,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,21,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,22,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,23,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,24,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,25,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,10,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,11,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,26,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,26,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,3.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,27,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,27,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,3.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,32,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,33,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,34,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,10,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,37,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,37,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,38,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,10,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,38,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,11,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,10,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,10,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,11,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,11,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,12,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,12,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,13,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,13,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,30,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,31,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,19,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,20,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,21,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,21,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,22,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,22,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,28,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,28,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,29,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,29,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,12,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,12,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,13,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,13,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,19,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,19,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,20,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,20,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,23,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,24,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,25,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,28,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,29,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,37,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,38,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,16,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,17,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,18,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,19,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,2.0
0.3706666666666667,11,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,20,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,2.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,14,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,15,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,16,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,17,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,18,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,32,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,33,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,34,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,16,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,17,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,18,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,26,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,27,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,30,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,30,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,30,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,31,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,31,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,31,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,35,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,36,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,21,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,21,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,22,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,22,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,23,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,24,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,25,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,26,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,27,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,10,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,11,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,21,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,22,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,30,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,31,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,32,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,33,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,12,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,34,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,13,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,12,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,13,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,13,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3706666666666667,13,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,16,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,3.0
